client-12393,a,7,j,11449
client-12394,f,51,h,10303
client-12395,g,60,g,9737
client-12396,d,34,i,11198
client-12397,d,35,f,9160
client-12398,e,44,i,11351
client-12399,a,3,g,9835
client-12400,g,67,g,10047
client-12401,c,23,d,8269
client-12402,d,37,d,7870
client-12403,b,12,c,7568
client-12404,e,44,d,8028
client-12405,d,35,d,8008
client-12406,d,39,f,9284
client-12407,g,61,e,8703
client-12408,f,54,e,8489
client-12409,d,32,d,8336
client-12410,d,34,d,8345
client-12411,c,23,b,6775
client-12412,d,39,f,9451
client-12413,c,24,c,7608
client-12414,d,33,j,12000
client-12415,d,34,i,11039
client-12416,e,45,j,12000
client-12417,b,15,h,10644
client-12418,e,43,g,9858
client-12419,f,57,e,8909
client-12420,e,41,b,7014
client-12421,d,34,j,11694
client-12422,a,0,e,8913
client-12423,a,6,h,10213
client-12424,f,50,g,9695
client-12425,c,23,e,8693
client-12426,e,43,i,11162
client-12427,c,26,e,8739
client-12428,c,20,f,9561
client-12429,c,27,h,10615
client-12430,i,86,e,8716
client-12431,e,42,g,10097
client-12432,a,1,e,8402
client-12433,e,44,e,8571
client-12434,d,36,g,10145
client-12435,d,33,d,8043
client-12436,e,40,i,11377
client-12437,f,59,f,9372
client-12438,f,52,g,10146
client-12439,b,19,h,10309
client-12440,e,44,c,7673
client-12441,d,39,f,9281
client-12442,f,57,i,10966
client-12443,c,26,g,9994
client-12444,c,24,e,8857
client-12445,d,36,h,10217
client-12446,b,16,f,9295
client-12447,e,41,b,7101
client-12448,f,53,d,8056
client-12449,b,16,f,9129
client-12450,d,32,i,10921
client-12451,d,35,e,8662
client-12452,c,28,b,6747
client-12453,e,48,e,8850
client-12454,d,37,g,10181
client-12455,c,29,f,9200
client-12456,f,56,b,6981
client-12457,c,25,b,7106
client-12458,a,7,h,10226
client-12459,e,43,a,6502
client-12460,c,20,e,8728
client-12461,d,30,f,9560
client-12462,d,36,f,9238
client-12463,c,23,f,9206
client-12464,b,18,h,10442
client-12465,f,51,f,9375
client-12466,d,32,g,9923
client-12467,d,34,d,8254
client-12468,g,62,e,8747
client-12469,e,43,f,9562
client-12470,d,37,j,11756
client-12471,f,56,f,9507
client-12472,d,34,i,10993
client-12473,d,35,d,8167
client-12474,e,40,h,10336
client-12475,d,35,j,11578
client-12476,g,61,f,9599
client-12477,d,30,c,7621
client-12478,c,23,h,10375
client-12479,h,79,f,9306
client-12480,c,20,h,10316
client-12481,a,7,h,10356
client-12482,b,14,e,8908
client-12483,e,45,h,10273
client-12484,e,47,f,9003
client-12485,d,39,a,6000
client-12486,c,27,c,7699
client-12487,c,23,g,10018
client-12488,d,31,f,9150
client-12489,c,24,a,6337
client-12490,e,40,d,7951
client-12491,d,32,b,6681
client-12492,e,42,d,8345
client-12493,c,24,j,12000
client-12494,d,38,i,10937
client-12495,d,31,j,11619
client-12496,f,56,j,11633
client-12497,d,36,e,8645
client-12498,e,48,c,7395
client-12499,e,43,e,8958
client-12500,e,43,f,9048
client-12501,d,33,f,9595
client-12502,e,49,i,11245
client-12503,c,22,i,10980
client-12504,d,38,e,8825
client-12505,d,34,h,10409
client-12506,b,15,c,7459
client-12507,d,31,j,12000
client-12508,e,44,d,7942
client-12509,a,0,b,6899
client-12510,e,40,b,6603
client-12511,c,25,c,7726
client-12512,d,33,c,7301
client-12513,g,62,a,6000
client-12514,a,5,b,6928
client-12515,e,40,c,7519
client-12516,c,22,d,8138
client-12517,d,38,e,8460
client-12518,e,44,g,10048
client-12519,f,52,g,9611
client-12520,c,25,a,6000
client-12521,c,24,g,10106
client-12522,f,50,g,10033
client-12523,f,56,f,9506
client-12524,d,33,e,8644
client-12525,g,64,c,7607
client-12526,j,90,d,8250
client-12527,d,34,h,10622
client-12528,c,28,f,9422
client-12529,d,35,i,11087
client-12530,e,49,g,10005
client-12531,f,58,e,8895
client-12532,e,45,f,9309
client-12533,b,12,a,6000
client-12534,h,77,b,7141
client-12535,e,47,b,6673
client-12536,f,55,b,6694
client-12537,e,46,e,8698
client-12538,b,10,c,7223
client-12539,e,49,g,9802
client-12540,d,38,f,9364
client-12541,b,18,c,7287
client-12542,e,42,f,9370
client-12543,e,47,e,8843
client-12544,e,49,e,8664
client-12545,e,46,c,7417
client-12546,a,6,g,9901
client-12547,h,72,j,11716
client-12548,b,18,e,8559
client-12549,b,15,d,8283
client-12550,e,45,f,9340
client-12551,c,24,d,7945
client-12552,g,66,e,8891
client-12553,d,36,a,6500
client-12554,d,31,f,9163
client-12555,e,48,e,8925
client-12556,d,31,e,8948
client-12557,c,25,g,9881
client-12558,c,27,c,7727
client-12559,c,29,i,10851
client-12560,b,15,f,9093
client-12561,b,19,g,10129
client-12562,e,40,d,8111
client-12563,g,69,i,10996
client-12564,c,29,e,8763
client-12565,b,11,g,10149
client-12566,e,44,g,9697
client-12567,e,43,d,8253
client-12568,e,41,h,10487
client-12569,c,27,e,8456
client-12570,a,8,d,8318
client-12571,c,23,g,9965
client-12572,d,33,e,8920
client-12573,c,27,g,9745
client-12574,d,31,e,8570
client-12575,d,38,d,8382
client-12576,e,42,g,10075
client-12577,b,14,i,10853
client-12578,c,28,c,7707
client-12579,e,46,h,10261
client-12580,a,2,f,9075
client-12581,d,36,c,7753
client-12582,c,29,g,9733
client-12583,e,43,f,9364
client-12584,f,50,c,7606
client-12585,c,26,f,9529
client-12586,d,35,j,12000
client-12587,e,47,d,7843
client-12588,e,42,g,10191
client-12589,f,50,c,7345
client-12590,e,48,h,10499
client-12591,d,37,j,11981
client-12592,e,40,c,7421
client-12593,e,49,h,10329
client-12594,b,12,b,6709
client-12595,f,50,h,10676
client-12596,g,62,i,10858
client-12597,f,52,f,9184
client-12598,d,35,b,6834
client-12599,b,16,d,8200
client-12600,f,55,i,11020
client-12601,d,39,b,6945
client-12602,a,3,f,9281
client-12603,b,17,f,9260
client-12604,b,18,c,7461
client-12605,d,33,f,9087
client-12606,d,34,b,7041
client-12607,a,3,h,10224
client-12608,b,15,h,10378
client-12609,f,54,g,10019
client-12610,c,29,h,10717
client-12611,d,38,c,7719
client-12612,c,20,b,7041
client-12613,a,8,b,6892
client-12614,b,16,g,9817
client-12615,c,20,h,10481
client-12616,a,9,e,8543
client-12617,g,66,h,10524
client-12618,e,44,b,7081
client-12619,b,15,c,7630
client-12620,d,36,g,9865
client-12621,e,41,f,9472
client-12622,f,50,e,8680
client-12623,b,16,c,7343
client-12624,d,39,d,8202
client-12625,c,24,e,8522
client-12626,a,0,d,8204
client-12627,f,57,d,8336
client-12628,e,44,e,8748
client-12629,b,18,f,9017
client-12630,f,55,g,9967
client-12631,d,30,g,9678
client-12632,e,46,g,9934
client-12633,f,54,g,9674
client-12634,c,25,h,10323
client-12635,b,14,i,10837
client-12636,e,43,g,9800
client-12637,d,36,d,8244
client-12638,d,38,e,8580
client-12639,e,40,f,9077
client-12640,d,34,f,9104
client-12641,e,44,g,10123
client-12642,g,61,c,7521
client-12643,f,54,a,6000
client-12644,d,31,i,10888
client-12645,e,44,h,10664
client-12646,b,19,e,8430
client-12647,e,48,h,10433
client-12648,d,36,i,11317
client-12649,c,27,g,9921
client-12650,d,34,e,8770
client-12651,f,56,g,10161
client-12652,e,42,h,10705
client-12653,e,43,d,7960
client-12654,d,32,e,8643
client-12655,b,12,f,9149
client-12656,d,33,j,12000
client-12657,d,36,f,9093
client-12658,c,22,c,7512
client-12659,f,55,j,12000
client-12660,d,33,h,10390
client-12661,d,31,g,10191
client-12662,h,78,j,12000
client-12663,f,53,h,10317
client-12664,d,30,f,9128
client-12665,c,20,f,9206
client-12666,c,24,d,8388
client-12667,d,39,e,8751
client-12668,c,21,f,9120
client-12669,e,49,e,8686
client-12670,c,20,a,6000
client-12671,c,22,d,8035
client-12672,d,37,a,6000
client-12673,c,20,i,10822
client-12674,c,29,i,10990
client-12675,c,26,d,7803
client-12676,d,31,f,9131
client-12677,b,15,f,9158
client-12678,c,28,f,9105
client-12679,c,26,j,12000
client-12680,c,24,f,9500
client-12681,d,36,g,9940
client-12682,d,37,f,9155
client-12683,e,45,h,10721
client-12684,c,22,d,8077
client-12685,d,30,f,9541
client-12686,f,50,a,6000
client-12687,b,14,e,8583
client-12688,e,40,h,10759
client-12689,g,60,a,6281
client-12690,b,11,a,6000
client-12691,d,35,d,7813
client-12692,a,3,e,8752
client-12693,e,40,a,6025
client-12694,d,38,e,8954
client-12695,e,46,d,7849
client-12696,e,48,e,8495
client-12697,f,55,d,8099
client-12698,c,27,e,8405
client-12699,d,30,a,6000
client-12700,a,0,i,11151
client-12701,d,38,e,8408
client-12702,d,33,i,11246
client-12703,d,32,e,8408
client-12704,a,8,c,7216
client-12705,d,35,e,8570
client-12706,c,22,h,10497
client-12707,b,14,b,6996
client-12708,e,47,f,9111
client-12709,e,43,g,9671
client-12710,c,27,f,9033
client-12711,e,45,c,7277
client-12712,d,37,d,8257
client-12713,e,41,b,6750
client-12714,e,41,j,12000
client-12715,f,56,e,8824
client-12716,c,25,f,9320
client-12717,e,40,f,9349
client-12718,d,31,f,9386
client-12719,a,5,f,9352
client-12720,c,28,d,8260
client-12721,d,31,d,8295
client-12722,b,19,d,8132
client-12723,c,29,g,10160
client-12724,g,66,h,10396
client-12725,g,61,g,9928
client-12726,d,34,e,8635
client-12727,f,53,i,11071
client-12728,e,40,b,6973
client-12729,d,31,h,10314
client-12730,b,15,h,10393
client-12731,e,45,e,8419
client-12732,b,16,f,9085
client-12733,a,6,h,10437
client-12734,e,43,f,9090
client-12735,e,49,f,9462
client-12736,d,39,g,9857
client-12737,e,44,j,11640
client-12738,f,57,e,8621
client-12739,d,35,h,10507
client-12740,c,29,f,9486
client-12741,a,0,e,8515
client-12742,b,15,e,8538
client-12743,e,42,a,6000
client-12744,g,69,d,7922
client-12745,e,43,h,10537
client-12746,f,55,e,8806
client-12747,d,30,f,9061
client-12748,c,22,j,11983
client-12749,d,36,e,8511
client-12750,d,32,d,8298
client-12751,e,43,g,9861
client-12752,d,36,g,9989
client-12753,d,34,i,11054
client-12754,g,69,f,9217
client-12755,e,49,a,6000
client-12756,d,38,j,11682
client-12757,c,22,c,7408
client-12758,d,30,i,10937
client-12759,d,34,h,10366
client-12760,c,24,i,11353
client-12761,b,19,c,7521
client-12762,e,42,b,7006
client-12763,a,8,h,10708
client-12764,d,35,g,9608
client-12765,f,54,g,10049
client-12766,e,47,e,8411
client-12767,f,56,b,7143
client-12768,c,27,e,8462
client-12769,f,58,g,9865
client-12770,d,38,g,9631
client-12771,f,58,f,9126
client-12772,d,34,b,7185
client-12773,c,21,i,11310
client-12774,c,24,h,10543
client-12775,c,28,f,9236
client-12776,e,43,i,11160
client-12777,c,23,g,9629
client-12778,c,28,f,9285
client-12779,c,21,j,12000
client-12780,f,57,h,10268
client-12781,a,7,c,7634
client-12782,c,27,d,8234
client-12783,d,33,i,11263
client-12784,f,52,h,10502
client-12785,c,29,d,7834
client-12786,c,23,i,11305
client-12787,c,20,b,6644
client-12788,e,46,f,9153
client-12789,f,50,b,6817
client-12790,f,54,i,10975
client-12791,f,56,i,11262
client-12792,f,54,f,9116
client-12793,f,53,b,6902
client-12794,e,47,b,6869
client-12795,d,32,e,8799
client-12796,d,39,g,9798
client-12797,f,52,f,9340
client-12798,e,45,d,8274
client-12799,c,21,j,11757
client-12800,c,26,f,9377
client-12801,f,54,e,8570
client-12802,e,42,f,9357
client-12803,b,16,h,10364
client-12804,f,54,b,7051
client-12805,e,43,g,10146
client-12806,g,63,c,7620
client-12807,a,0,f,9128
client-12808,b,11,f,9429
client-12809,c,24,g,9670
client-12810,b,10,b,6841
client-12811,f,52,e,8648
client-12812,b,10,c,7620
client-12813,c,25,g,10165
client-12814,c,21,i,10969
client-12815,d,37,i,10929
client-12816,a,5,a,6000
client-12817,b,12,h,10229
client-12818,f,52,h,10772
client-12819,j,98,d,8257
client-12820,f,50,g,9858
client-12821,d,36,f,9226
client-12822,g,62,g,9852
client-12823,e,40,c,7514
client-12824,c,22,a,6227
client-12825,e,40,d,8207
client-12826,c,29,a,6000
client-12827,b,15,e,8407
client-12828,b,14,d,8399
client-12829,c,22,f,9085
client-12830,d,38,d,8313
client-12831,g,60,b,6997
client-12832,f,59,a,6000
client-12833,f,58,e,8507
client-12834,d,33,c,7481
client-12835,d,32,b,6871
client-12836,c,22,d,8397
client-12837,d,30,g,10031
client-12838,f,50,i,10902
client-12839,e,44,h,10382
client-12840,e,41,a,6000
client-12841,f,50,g,9877
client-12842,e,40,h,10261
client-12843,e,44,h,10367
client-12844,d,37,b,6886
client-12845,c,27,f,9066
client-12846,c,23,e,8614
client-12847,e,45,f,9252
client-12848,b,13,j,11676
client-12849,c,28,g,9992
client-12850,d,34,e,8747
client-12851,f,51,g,10036
client-12852,d,36,i,11358
client-12853,e,48,a,6335
client-12854,d,31,j,11792
client-12855,c,23,f,9293
client-12856,d,32,c,7537
client-12857,d,33,c,7758
client-12858,c,25,g,9927
client-12859,b,18,d,7978
client-12860,d,31,d,7987
client-12861,e,48,a,6134
client-12862,h,72,d,7922
client-12863,e,44,i,10931
client-12864,d,35,e,8513
client-12865,e,45,f,9482
client-12866,e,41,f,9014
client-12867,c,22,e,8691
client-12868,b,18,e,8871
client-12869,g,68,i,10961
client-12870,g,63,h,10349
client-12871,b,15,d,7853
client-12872,f,57,c,7426
client-12873,e,41,f,9418
client-12874,d,39,c,7234
client-12875,e,44,h,10797
client-12876,f,56,b,7039
client-12877,a,0,h,10384
client-12878,c,29,e,8676
client-12879,c,22,e,8461
client-12880,c,25,a,6303
client-12881,e,48,g,9686
client-12882,c,21,b,7144
client-12883,d,35,f,9169
client-12884,c,22,c,7774
client-12885,d,39,c,7229
client-12886,f,56,g,9813
client-12887,e,42,e,8874
client-12888,e,46,e,8961
client-12889,c,27,a,6000
client-12890,b,10,b,6629
client-12891,d,31,g,10078
client-12892,d,34,f,9582
client-12893,e,41,g,10153
client-12894,f,51,e,8979
client-12895,d,32,e,8426
client-12896,d,38,d,8191
client-12897,c,24,f,9024
client-12898,d,39,f,9179
client-12899,e,41,c,7355
client-12900,d,38,f,9590
client-12901,e,47,h,10312
client-12902,c,25,d,8036
client-12903,d,32,d,7973
client-12904,f,56,g,9704
client-12905,d,37,a,6525
client-12906,e,46,g,9735
client-12907,c,27,j,12000
client-12908,f,59,e,8977
client-12909,e,48,g,9741
client-12910,c,28,i,10840
client-12911,d,32,a,6000
client-12912,f,55,f,9239
client-12913,c,28,g,9724
client-12914,e,43,g,9649
client-12915,d,30,e,8419
client-12916,d,34,d,8193
client-12917,e,42,a,6000
client-12918,c,26,c,7581
client-12919,f,57,g,9996
client-12920,e,43,d,8351
client-12921,c,26,d,8137
client-12922,d,38,e,8900
client-12923,d,36,e,8792
client-12924,b,11,h,10372
client-12925,f,50,e,8943
client-12926,d,37,a,6125
client-12927,c,21,f,9449
client-12928,d,36,e,8628
client-12929,d,38,g,9965
client-12930,d,32,e,8766
client-12931,c,22,d,8270
client-12932,c,20,e,8676
client-12933,h,71,f,9088
client-12934,c,28,a,6000
client-12935,d,32,f,9108
client-12936,c,24,g,9743
client-12937,f,57,e,8912
client-12938,e,46,c,7702
client-12939,c,28,a,6105
client-12940,f,53,g,9794
client-12941,c,23,j,12000
client-12942,d,33,h,10467
client-12943,f,58,g,10079
client-12944,d,34,j,11606
client-12945,d,32,b,6960
client-12946,e,40,a,6000
client-12947,f,50,g,10010
client-12948,e,41,f,9110
client-12949,b,19,c,7776
client-12950,f,52,i,10862
client-12951,f,53,f,9222
client-12952,e,47,i,11081
client-12953,g,60,e,8892
client-12954,d,34,c,7404
client-12955,d,31,d,8157
client-12956,b,12,d,8368
client-12957,c,23,d,8343
client-12958,e,42,i,11196
client-12959,c,26,i,11018
client-12960,e,48,g,9776
client-12961,a,6,j,11471
client-12962,d,31,f,9474
client-12963,d,33,e,8660
client-12964,b,14,d,7944
client-12965,e,43,f,9516
client-12966,f,54,e,8661
client-12967,b,18,f,9337
client-12968,e,45,c,7703
client-12969,d,34,b,7162
client-12970,b,12,f,9533
client-12971,b,13,g,9963
client-12972,d,32,h,10512
client-12973,g,61,e,8966
client-12974,d,38,e,8915
client-12975,c,21,j,11652
client-12976,d,35,f,9159
client-12977,e,49,g,9914
client-12978,d,32,f,9381
client-12979,f,54,e,8477
client-12980,b,15,h,10415
client-12981,d,36,g,9773
client-12982,f,52,j,12000
client-12983,d,37,d,8180
client-12984,e,45,i,10809
client-12985,e,49,h,10443
client-12986,e,46,b,7087
client-12987,f,58,e,8600
client-12988,c,29,f,9065
client-12989,e,40,g,9776
client-12990,e,41,d,7884
client-12991,e,47,h,10318
client-12992,e,44,i,10876
client-12993,f,52,e,8782
client-12994,f,51,b,6687
client-12995,d,33,e,8770
client-12996,e,47,b,7116
client-12997,c,27,d,7895
client-12998,d,38,a,6000
client-12999,f,50,b,6882
client-13000,e,44,h,10355
client-13001,c,22,g,9669
client-13002,e,45,b,6968
client-13003,f,55,d,8174
client-13004,e,41,j,11406
client-13005,e,43,d,8292
client-13006,b,13,e,8438
client-13007,e,43,a,6000
client-13008,b,17,c,7692
client-13009,b,14,c,7485
client-13010,e,48,e,8946
client-13011,d,38,d,8083
client-13012,f,51,a,6318
client-13013,g,60,e,8414
client-13014,b,13,g,9882
client-13015,d,38,h,10392
client-13016,b,10,d,8216
client-13017,c,22,d,8074
client-13018,c,29,j,11976
client-13019,d,31,h,10202
client-13020,c,25,h,10478
client-13021,c,23,d,8077
client-13022,e,42,g,9614
client-13023,a,7,b,6813
client-13024,c,27,d,8385
client-13025,b,12,f,9187
client-13026,d,37,e,8673
client-13027,d,31,g,10016
client-13028,e,45,h,10272
client-13029,c,29,j,12000
client-13030,d,35,f,9188
client-13031,c,21,h,10486
client-13032,g,60,f,9594
client-13033,d,33,e,8636
client-13034,d,33,f,9512
client-13035,d,33,e,8410
client-13036,g,64,g,9931
client-13037,b,11,e,8755
client-13038,b,16,d,8393
client-13039,b,12,g,10106
client-13040,a,8,e,8958
client-13041,g,60,f,9273
client-13042,c,26,d,8098
client-13043,b,19,f,9570
client-13044,c,29,c,7625
client-13045,d,34,e,8668
client-13046,e,43,h,10456
client-13047,d,33,g,9726
client-13048,e,47,b,6802
client-13049,e,49,c,7589
client-13050,d,37,b,7064
client-13051,d,36,h,10309
client-13052,b,18,i,11297
client-13053,b,16,b,6719
client-13054,d,34,a,6000
client-13055,g,62,f,9026
client-13056,d,30,f,9556
client-13057,f,58,j,11653
client-13058,c,20,f,9204
client-13059,c,28,f,9058
client-13060,f,51,e,8545
client-13061,e,44,f,9096
client-13062,a,8,d,7989
client-13063,f,50,f,9224
client-13064,e,44,e,8485
client-13065,c,29,a,6000
client-13066,b,10,c,7647
client-13067,d,32,g,10189
client-13068,d,35,i,10821
client-13069,b,10,i,10852
client-13070,b,14,j,12000
client-13071,d,31,i,11087
client-13072,e,46,a,6394
client-13073,b,18,j,11585
client-13074,c,26,c,7754
client-13075,d,31,j,12000
client-13076,b,18,c,7350
client-13077,e,48,j,11534
client-13078,b,19,g,9604
client-13079,f,56,g,9616
client-13080,d,35,f,9336
client-13081,b,19,c,7265
client-13082,h,77,b,6711
client-13083,d,32,f,9377
client-13084,g,63,e,8547
client-13085,d,34,j,12000
client-13086,d,33,e,8798
client-13087,g,61,d,8299
client-13088,c,27,h,10360
client-13089,a,7,d,8291
client-13090,d,32,i,11338
client-13091,e,44,d,8079
client-13092,b,19,j,12000
client-13093,e,46,h,10650
client-13094,f,55,a,6000
client-13095,c,28,f,9517
client-13096,d,34,g,10141
client-13097,c,28,d,7977
client-13098,b,16,e,8988
client-13099,c,26,i,10997
client-13100,a,8,e,8767
client-13101,d,38,h,10267
client-13102,c,22,g,10028
client-13103,a,6,c,7366
client-13104,b,13,d,8263
client-13105,f,57,d,7935
client-13106,c,29,g,10198
client-13107,f,50,e,8628
client-13108,b,16,e,8734
client-13109,e,41,c,7430
client-13110,a,0,c,7650
client-13111,d,35,h,10587
client-13112,d,39,d,8089
client-13113,c,21,d,8051
client-13114,d,38,h,10227
client-13115,d,38,f,9055
client-13116,f,57,a,6407
client-13117,d,32,h,10474
client-13118,e,45,e,8982
client-13119,c,20,c,7446
client-13120,c,27,e,8490
client-13121,f,57,f,9332
client-13122,c,29,d,8122
client-13123,c,26,a,6000
client-13124,d,31,f,9320
client-13125,b,18,c,7669
client-13126,g,64,e,8760
client-13127,d,34,f,9563
client-13128,e,41,c,7281
client-13129,c,26,e,8723
client-13130,d,35,b,6999
client-13131,a,7,e,8694
client-13132,e,47,c,7502
client-13133,c,29,f,9535
client-13134,e,43,e,8536
client-13135,c,22,f,9450
client-13136,e,40,g,9923
client-13137,e,44,g,9663
client-13138,f,57,e,8554
client-13139,e,42,f,9492
client-13140,d,38,g,10156
client-13141,d,31,d,7826
client-13142,f,58,h,10309
client-13143,b,18,h,10468
client-13144,f,51,a,6161
client-13145,b,13,c,7568
client-13146,g,64,h,10216
client-13147,d,32,f,9106
client-13148,d,31,e,8508
client-13149,b,15,g,9878
client-13150,f,58,d,8094
client-13151,h,71,g,10158
client-13152,c,27,d,8083
client-13153,c,25,e,8917
client-13154,d,35,e,8924
client-13155,b,18,c,7339
client-13156,d,35,b,6940
client-13157,a,7,f,9147
client-13158,e,48,e,8575
client-13159,b,10,a,6014
client-13160,a,6,h,10720
client-13161,b,19,e,8962
client-13162,a,9,c,7727
client-13163,e,40,h,10430
client-13164,c,23,f,9571
client-13165,d,30,f,9260
client-13166,d,31,f,9398
client-13167,a,9,h,10602
client-13168,e,42,g,9732
client-13169,g,60,f,9360
client-13170,e,44,e,8445
client-13171,c,24,d,7941
client-13172,a,5,c,7613
client-13173,e,43,h,10284
client-13174,d,32,d,7830
client-13175,c,23,g,10093
client-13176,c,23,f,9016
client-13177,d,30,d,8014
client-13178,g,61,f,9279
client-13179,d,34,h,10400
client-13180,e,46,d,7851
client-13181,c,22,h,10654
client-13182,c,27,f,9088
client-13183,g,64,f,9508
client-13184,f,58,h,10350
client-13185,f,58,j,11431
client-13186,d,39,h,10547
client-13187,c,25,h,10727
client-13188,f,52,g,9914
client-13189,e,43,c,7304
client-13190,e,40,f,9567
client-13191,c,20,a,6458
client-13192,b,10,g,10054
client-13193,e,42,h,10622
client-13194,d,30,j,11403
client-13195,e,49,b,6965
client-13196,b,14,c,7452
client-13197,d,35,d,7893
client-13198,f,55,g,10036
client-13199,d,39,b,6696
client-13200,e,43,e,8775
client-13201,d,35,d,8011
client-13202,e,44,e,8492
client-13203,a,9,d,8083
client-13204,d,34,f,9209
client-13205,e,48,d,7988
client-13206,b,14,h,10625
client-13207,e,45,f,9280
client-13208,d,31,f,9032
client-13209,h,71,b,6785
client-13210,b,17,a,6000
client-13211,d,38,g,9619
client-13212,c,24,g,9937
client-13213,c,22,d,8009
client-13214,f,54,e,8651
client-13215,c,24,c,7504
client-13216,e,46,g,9829
client-13217,c,27,b,7118
client-13218,g,62,h,10546
client-13219,f,59,c,7364
client-13220,f,59,j,12000
client-13221,c,20,f,9228
client-13222,a,4,j,12000
client-13223,d,38,c,7771
client-13224,d,31,c,7486
client-13225,e,40,h,10264
client-13226,e,42,d,8219
client-13227,d,36,f,9378
client-13228,d,30,e,8727
client-13229,c,26,g,10005
client-13230,e,40,f,9216
client-13231,e,47,c,7651
client-13232,e,42,d,7919
client-13233,d,31,a,6000
client-13234,c,24,h,10545
client-13235,d,36,c,7769
client-13236,f,56,f,9057
client-13237,e,46,g,9975
client-13238,d,30,b,6945
client-13239,g,65,c,7647
client-13240,f,53,d,7989
client-13241,d,36,g,10040
client-13242,f,50,e,8768
client-13243,c,23,h,10357
client-13244,d,34,e,8957
client-13245,e,49,f,9386
client-13246,d,36,f,9498
client-13247,d,30,h,10333
client-13248,e,40,d,8068
client-13249,b,14,b,6797
client-13250,d,37,d,8165
client-13251,e,46,a,6000
client-13252,e,48,d,8330
client-13253,d,39,g,9650
client-13254,e,43,c,7797
client-13255,e,42,j,11488
client-13256,d,30,d,8068
client-13257,c,24,e,8670
client-13258,d,33,e,8920
client-13259,d,37,f,9494
client-13260,h,70,h,10268
client-13261,d,39,g,10182
client-13262,f,50,g,10051
client-13263,g,62,g,10189
client-13264,b,14,e,8409
client-13265,c,28,f,9186
client-13266,e,44,d,8292
client-13267,d,38,d,7883
client-13268,c,29,e,8482
client-13269,c,25,j,12000
client-13270,b,18,d,7882
client-13271,e,43,d,7976
client-13272,a,0,a,6000
client-13273,a,0,f,9346
client-13274,c,23,c,7209
client-13275,d,38,d,8228
client-13276,c,23,i,11063
client-13277,a,8,e,8853
client-13278,c,24,g,9914
client-13279,a,5,g,10048
client-13280,e,44,e,8521
client-13281,a,1,c,7287
client-13282,e,42,h,10366
client-13283,e,44,f,9159
client-13284,d,31,d,8343
client-13285,e,49,i,11104
client-13286,d,37,f,9291
client-13287,e,42,d,8337
client-13288,d,34,a,6017
client-13289,c,22,f,9489
client-13290,f,55,d,8002
client-13291,c,29,f,9584
client-13292,d,31,g,9778
client-13293,e,47,c,7368
client-13294,e,46,j,12000
client-13295,f,54,c,7515
client-13296,a,5,g,9657
client-13297,d,34,g,9757
client-13298,b,17,i,11112
client-13299,c,26,h,10496
client-13300,b,19,h,10557
client-13301,c,20,c,7642
client-13302,e,41,e,8772
client-13303,d,33,c,7645
client-13304,d,31,e,8634
client-13305,f,54,d,7999
client-13306,e,49,h,10666
client-13307,c,22,b,6676
client-13308,d,39,h,10686
client-13309,g,60,f,9072
client-13310,e,40,e,8891
client-13311,d,34,g,9908
client-13312,c,26,d,8137
client-13313,d,38,i,11002
client-13314,d,31,i,11053
client-13315,e,47,f,9294
client-13316,d,39,c,7721
client-13317,e,42,d,8137
client-13318,d,34,d,7977
client-13319,d,38,e,8535
client-13320,b,16,d,8234
client-13321,e,48,c,7716
client-13322,e,44,a,6500
client-13323,d,38,a,6295
client-13324,a,9,g,10075
client-13325,e,40,d,8214
client-13326,a,8,g,9906
client-13327,d,34,d,8152
client-13328,d,38,g,9633
client-13329,d,39,f,9281
client-13330,d,35,f,9350
client-13331,d,37,g,9680
client-13332,b,15,j,11759
client-13333,d,37,h,10650
client-13334,c,21,d,8377
client-13335,e,49,c,7768
client-13336,e,45,e,8577
client-13337,c,20,g,9689
client-13338,f,58,c,7657
client-13339,e,46,d,7921
client-13340,d,36,a,6393
client-13341,f,50,g,10038
client-13342,e,43,f,9015
client-13343,e,49,i,10925
client-13344,f,56,a,6257
client-13345,c,20,c,7335
client-13346,e,43,f,9533
client-13347,e,42,c,7799
client-13348,c,27,d,8366
client-13349,b,16,i,10988
client-13350,f,57,g,10054
client-13351,d,33,a,6113
client-13352,d,39,e,8903
client-13353,e,46,g,10106
client-13354,c,23,j,11827
client-13355,c,25,h,10202
client-13356,d,39,e,8736
client-13357,e,47,c,7377
client-13358,d,34,i,11216
client-13359,c,22,g,9779
client-13360,c,22,g,9807
client-13361,e,48,e,8880
client-13362,c,21,e,8945
client-13363,e,47,g,9632
client-13364,c,23,d,8075
client-13365,d,31,a,6315
client-13366,c,26,h,10614
client-13367,e,46,g,9836
client-13368,f,55,h,10574
client-13369,c,23,i,11000
client-13370,b,19,c,7464
client-13371,e,46,e,8420
client-13372,b,19,g,10033
client-13373,d,39,d,7943
client-13374,c,26,d,7856
client-13375,e,40,d,7989
client-13376,e,45,e,8941
client-13377,c,26,i,11025
client-13378,d,35,g,9734
client-13379,d,30,e,8764
client-13380,a,1,g,9781
client-13381,c,28,f,9299
client-13382,f,55,g,9999
client-13383,f,51,f,9533
client-13384,e,41,e,8760
client-13385,d,38,b,6608
client-13386,d,35,e,8781
client-13387,f,51,g,9642
client-13388,c,29,f,9478
client-13389,b,19,g,9892
client-13390,g,63,f,9301
client-13391,e,41,j,11446
client-13392,e,44,b,7166
